dataset_indexhtml_path,file_name,artist,title,instrument,has_dadagp_txt,has_gp5,has_tabvae_csv,has_scalevae_csv,has_wav,has_xml,has_pdf,dadagp_num_lines,dadagp_num_measures,dadagp_total_wait_ticks,dadagp_total_note_ticks,dadagp_note_density,normalized_ticks_per_measure,xml_num_measures,tabvae_num_rows,tabvae_num_cols,scalevae_num_rows,scalevae_num_cols,scalevae_total_quarter_length,scalevae_midi_range_min,scalevae_midi_range_max,scalevae_appear_midi_min,scalevae_appear_midi_max,wav_length_sec,wav_num_samples,wav_sample_rate
662,Intro16-DadaGP-v1.0\analysis_result\htmls\00662.html,Anathema - Forgotten Hopes_clean0,Anathema,Forgotten Hopes,clean0,1,1,1,1,1,1,1,381,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,47,57,32.53798185941043,1434925,44100
663,Intro16-DadaGP-v1.0\analysis_result\htmls\00663.html,Anathema - Hope_distorted0,Anathema,Hope,distorted0,1,1,1,1,1,1,1,102,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,43,35.0,1543500,44100
664,Intro16-DadaGP-v1.0\analysis_result\htmls\00664.html,Anathema - Looking Outside Inside_clean0,Anathema,Looking Outside Inside,clean0,1,1,1,1,1,1,1,597,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,64,51.0,2249100,44100
665,Intro16-DadaGP-v1.0\analysis_result\htmls\00665.html,Anathema - Lost Control_distorted0,Anathema,Lost Control,distorted0,1,1,1,1,1,1,1,151,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,57,35.0,1543500,44100
666,Intro16-DadaGP-v1.0\analysis_result\htmls\00666.html,Anathema - Make It Right (FFS)_distorted0,Anathema,Make It Right (FFS),distorted0,1,1,1,1,1,1,1,224,16,61440,30720,0.5,3840.0,16,12,512,142,256,64.0,34,104,40,64,41.398979591836735,1825695,44100
667,Intro16-DadaGP-v1.0\analysis_result\htmls\00667.html,Anathema - Temporary Peace_clean0,Anathema,Temporary Peace,clean0,1,1,1,1,1,1,1,293,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,48,62,45.66598639455783,2013870,44100
668,Intro16-DadaGP-v1.0\analysis_result\htmls\00668.html,Anathema - Underworld_distorted0,Anathema,Underworld,distorted0,1,1,1,1,1,1,1,375,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,59,26.998979591836736,1190655,44100
669,Intro16-DadaGP-v1.0\analysis_result\htmls\00669.html,Anatidae - Baby One More Time_distorted1,Anatidae,Baby One More Time,distorted1,1,1,1,1,1,1,1,426,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,66,24.332993197278913,1073085,44100
670,Intro16-DadaGP-v1.0\analysis_result\htmls\00670.html,Ancient Rites - Aris_distorted0,Ancient Rites,Aris,distorted0,1,1,1,1,1,1,1,313,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,64,24.332993197278913,1073085,44100
671,Intro16-DadaGP-v1.0\analysis_result\htmls\00671.html,Ancient Rites - Mother Europe_distorted0,Ancient Rites,Mother Europe,distorted0,1,1,1,1,1,1,1,597,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,48,63,35.0,1543500,44100
672,Intro16-DadaGP-v1.0\analysis_result\htmls\00672.html,Ancient Warrior - Mercy For Those Who Deserves_distorted0,Ancient Warrior,Mercy For Those Who Deserves,distorted0,1,1,1,1,1,1,1,121,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,59,35.0,1543500,44100
673,Intro16-DadaGP-v1.0\analysis_result\htmls\00673.html,Anco - Adria The Witch_distorted0,Anco,Adria The Witch,distorted0,1,1,1,1,1,1,1,229,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,46,54,35.0,1543500,44100
674,Intro16-DadaGP-v1.0\analysis_result\htmls\00674.html,Anco - Dominando El Mundo_distorted0,Anco,Dominando El Mundo,distorted0,1,1,1,1,1,1,1,341,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,60,35.0,1543500,44100
675,Intro16-DadaGP-v1.0\analysis_result\htmls\00675.html,Anco - El Cielo No Esta Tan Lejos_distorted0,Anco,El Cielo No Esta Tan Lejos,distorted0,1,1,1,1,1,1,1,463,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,52,24.332993197278913,1073085,44100
676,Intro16-DadaGP-v1.0\analysis_result\htmls\00676.html,Anco - Psiconeurotidelic_distorted0,Anco,Psiconeurotidelic,distorted0,1,1,1,1,1,1,1,533,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,58,32.53798185941043,1434925,44100
677,Intro16-DadaGP-v1.0\analysis_result\htmls\00677.html,Anderson - I've Seen all Good People_clean0,Anderson,I've Seen all Good People,clean0,1,1,1,1,1,1,1,378,16,61440,54240,0.8828125,3840.0,16,12,512,142,256,64.0,34,104,45,78,28.6,1261260,44100
678,Intro16-DadaGP-v1.0\analysis_result\htmls\00678.html,"Anderson, Muriel - Mister Chester_clean0","Anderson, Muriel",Mister Chester,clean0,1,1,1,1,1,1,1,273,16,61440,58560,0.953125,3840.0,16,12,512,142,256,64.0,34,104,40,74,23.20997732426304,1023560,44100
679,Intro16-DadaGP-v1.0\analysis_result\htmls\00679.html,andrea discalzi - ameriwana_distorted0,andrea discalzi,ameriwana,distorted0,1,1,1,1,1,1,1,146,16,61440,39360,0.640625,3840.0,16,12,512,142,256,64.0,34,104,43,76,30.42798185941043,1341874,44100
680,Intro16-DadaGP-v1.0\analysis_result\htmls\00680.html,andrea discalzi - indian song_distorted0,andrea discalzi,indian song,distorted0,1,1,1,1,1,1,1,341,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,45,28.6,1261260,44100
681,Intro16-DadaGP-v1.0\analysis_result\htmls\00681.html,"Andress, Tuck - Man In The Mirror_clean0","Andress, Tuck",Man In The Mirror,clean0,1,1,1,1,1,1,1,380,16,61440,59520,0.96875,3840.0,16,12,512,142,256,64.0,34,104,40,76,37.90897959183673,1671786,44100
682,Intro16-DadaGP-v1.0\analysis_result\htmls\00682.html,"Andrew, W.K_distorted0",Unknown,"Andrew, W.K",distorted0,1,0,1,1,0,0,0,564,16,61440,61440,1.0,3840.0,0,12,512,142,256,64.0,34,104,40,76,0,0,0
683,Intro16-DadaGP-v1.0\analysis_result\htmls\00683.html,AndrewA - Devil's Child_distorted0,AndrewA,Devil's Child,distorted0,1,1,1,1,1,1,1,538,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,83,35.0,1543500,44100
684,Intro16-DadaGP-v1.0\analysis_result\htmls\00684.html,AndrewA - Insane_clean0,AndrewA,Insane,clean0,1,1,1,1,1,1,1,283,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,65,20.453990929705217,902021,44100
685,Intro16-DadaGP-v1.0\analysis_result\htmls\00685.html,AndrewA - Killing Grounds_distorted0,AndrewA,Killing Grounds,distorted0,1,1,1,1,1,1,1,335,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,55,24.332993197278913,1073085,44100
686,Intro16-DadaGP-v1.0\analysis_result\htmls\00686.html,Androids (The) - Do it with Madonna_distorted0,Androids (The),Do it with Madonna,distorted0,1,1,1,1,1,1,1,265,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,60,35.0,1543500,44100
687,Intro16-DadaGP-v1.0\analysis_result\htmls\00687.html,Anekdoten - For Someone_clean0,Anekdoten,For Someone,clean0,1,1,1,1,1,1,1,331,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,63,41.398979591836735,1825695,44100
688,Intro16-DadaGP-v1.0\analysis_result\htmls\00688.html,Ange - Godevin Le Vilain_distorted1,Ange,Godevin Le Vilain,distorted1,1,1,1,1,1,1,1,169,16,61440,49920,0.8125,3840.0,16,12,512,142,256,64.0,34,104,40,69,45.66598639455783,2013870,44100
689,Intro16-DadaGP-v1.0\analysis_result\htmls\00689.html,Ange - Sur la trace des fCes_clean0,Ange,Sur la trace des fCes,clean0,1,1,1,1,1,1,1,284,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,50,74,35.0,1543500,44100
690,Intro16-DadaGP-v1.0\analysis_result\htmls\00690.html,Angel Dust - Beneath The Silence (Intro)_clean0,Angel Dust,Beneath The Silence (Intro),clean0,1,1,1,1,1,1,1,253,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,71,35.0,1543500,44100
691,Intro16-DadaGP-v1.0\analysis_result\htmls\00691.html,Angel Mutilation - The Priest Of The Black Dance_distorted0,Angel Mutilation,The Priest Of The Black Dance,distorted0,1,1,1,1,1,1,1,309,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,38,52,23.20997732426304,1023560,44100
692,Intro16-DadaGP-v1.0\analysis_result\htmls\00692.html,Angel Witch - Angel Witch_distorted0,Angel Witch,Angel Witch,distorted0,1,1,1,1,1,1,1,203,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,52,23.770997732426302,1048301,44100
693,Intro16-DadaGP-v1.0\analysis_result\htmls\00693.html,ANGELES DEL INFIERNO - 666_distorted0,ANGELES DEL INFIERNO,666,distorted0,1,1,1,1,1,1,1,275,16,61440,60480,0.984375,3840.0,16,12,512,142,256,64.0,34,104,41,57,35.0,1543500,44100
694,Intro16-DadaGP-v1.0\analysis_result\htmls\00694.html,Angeles Del Infierno - El Principio Del Fin_distorted0,Angeles Del Infierno,El Principio Del Fin,distorted0,1,1,1,1,1,1,1,492,16,61440,60480,0.984375,3840.0,16,12,512,142,256,64.0,34,104,40,55,26.998979591836736,1190655,44100
695,Intro16-DadaGP-v1.0\analysis_result\htmls\00695.html,Angeles Del Infierno - Maldito Sea Tu Nombre_distorted1,Angeles Del Infierno,Maldito Sea Tu Nombre,distorted1,1,1,1,1,1,1,1,249,16,61440,53760,0.875,3840.0,16,12,512,142,256,64.0,34,104,40,62,24.332993197278913,1073085,44100
696,Intro16-DadaGP-v1.0\analysis_result\htmls\00696.html,Angeles Del Infierno - Sombras En La Oscuridad_distorted0,Angeles Del Infierno,Sombras En La Oscuridad,distorted0,1,1,1,1,1,1,1,285,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,52,24.332993197278913,1073085,44100
697,Intro16-DadaGP-v1.0\analysis_result\htmls\00697.html,Angelic Baby - Ah Lord God_distorted0,Angelic Baby,Ah Lord God,distorted0,1,1,1,1,1,1,1,174,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,74,86,35.0,1543500,44100
698,Intro16-DadaGP-v1.0\analysis_result\htmls\00698.html,Angelic Baby - Death Of Jack Mannix_distorted0,Angelic Baby,Death Of Jack Mannix,distorted0,1,1,1,1,1,1,1,363,16,61440,48960,0.796875,3840.0,16,12,512,142,256,64.0,34,104,43,79,45.66598639455783,2013870,44100
699,Intro16-DadaGP-v1.0\analysis_result\htmls\00699.html,Angelic Baby - The Lord Reigns_distorted1,Angelic Baby,The Lord Reigns,distorted1,1,1,1,1,1,1,1,302,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,62,30.42798185941043,1341874,44100
700,Intro16-DadaGP-v1.0\analysis_result\htmls\00700.html,Angoche - Deixa Andar_distorted1,Angoche,Deixa Andar,distorted1,1,1,1,1,1,1,1,282,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,62,24.332993197278913,1073085,44100
701,Intro16-DadaGP-v1.0\analysis_result\htmls\00701.html,Angoche - Dizes Tu_distorted0,Angoche,Dizes Tu,distorted0,1,1,1,1,1,1,1,387,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,62,25.58798185941043,1128430,44100
702,Intro16-DadaGP-v1.0\analysis_result\htmls\00702.html,Angoche - Holocausto Prisional_distorted0,Angoche,Holocausto Prisional,distorted0,1,1,1,1,1,1,1,236,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,57,22.2,979020,44100
703,Intro16-DadaGP-v1.0\analysis_result\htmls\00703.html,Angra - Acid Rain_distorted0,Angra,Acid Rain,distorted0,1,1,1,1,1,1,1,253,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,69,35.0,1543500,44100
704,Intro16-DadaGP-v1.0\analysis_result\htmls\00704.html,Angra - Bleeding Heart_clean0,Angra,Bleeding Heart,clean0,1,1,1,1,1,1,1,251,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,70,35.0,1543500,44100
705,Intro16-DadaGP-v1.0\analysis_result\htmls\00705.html,Angra - Caaa e Caaador (intro)_distorted0,Angra,Caaa e Caaador (intro),distorted0,1,1,1,1,1,1,1,409,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,48,64,37.90897959183673,1671786,44100
706,Intro16-DadaGP-v1.0\analysis_result\htmls\00706.html,Angra - Carry On_distorted1,Angra,Carry On,distorted1,1,1,1,1,1,1,1,411,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,47,68,28.6,1261260,44100
707,Intro16-DadaGP-v1.0\analysis_result\htmls\00707.html,Angra - Evil Warning_distorted0,Angra,Evil Warning,distorted0,1,1,1,1,1,1,1,135,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,69,30.42798185941043,1341874,44100
708,Intro16-DadaGP-v1.0\analysis_result\htmls\00708.html,Angra - Extreme dreams (solo)_distorted0,Angra,Extreme dreams (solo),distorted0,1,1,1,1,1,1,1,719,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,50,86,41.398979591836735,1825695,44100
709,Intro16-DadaGP-v1.0\analysis_result\htmls\00709.html,Angra - Extreme Dream_distorted1,Angra,Extreme Dream,distorted1,1,1,1,1,1,1,1,501,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,62,41.398979591836735,1825695,44100
710,Intro16-DadaGP-v1.0\analysis_result\htmls\00710.html,Angra - Judgement Day_distorted0,Angra,Judgement Day,distorted0,1,1,1,1,1,1,1,427,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,35.0,1543500,44100
711,Intro16-DadaGP-v1.0\analysis_result\htmls\00711.html,Angra - Live And Learn_distorted0,Angra,Live And Learn,distorted0,1,1,1,1,1,1,1,511,16,61440,53760,0.875,3840.0,16,12,512,142,256,64.0,34,104,40,86,30.42798185941043,1341874,44100
712,Intro16-DadaGP-v1.0\analysis_result\htmls\00712.html,Angra - Lullaby For Lucifer_clean0,Angra,Lullaby For Lucifer,clean0,1,1,1,1,1,1,1,369,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,44,65,30.56,1347696,44100
713,Intro16-DadaGP-v1.0\analysis_result\htmls\00713.html,Angra - Lullabye For Lucifer_clean0,Angra,Lullabye For Lucifer,clean0,1,1,1,1,1,1,1,748,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,77,57.85698412698413,2551493,44100
714,Intro16-DadaGP-v1.0\analysis_result\htmls\00714.html,Angra - Mistery Machine_distorted2,Angra,Mistery Machine,distorted2,1,1,1,1,1,1,1,621,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,28.6,1261260,44100
715,Intro16-DadaGP-v1.0\analysis_result\htmls\00715.html,Angra - Paradise (intro)_distorted0,Angra,Paradise (intro),distorted0,1,1,1,1,1,1,1,405,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,57,71,35.0,1543500,44100
716,Intro16-DadaGP-v1.0\analysis_result\htmls\00716.html,Angra - Paradise_distorted0,Angra,Paradise,distorted0,1,1,1,1,1,1,1,404,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,52,71,35.0,1543500,44100
717,Intro16-DadaGP-v1.0\analysis_result\htmls\00717.html,Angra - Reaching Horizons(INTRO)_clean0,Angra,Reaching Horizons(INTRO),clean0,1,1,1,1,1,1,1,329,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,76,35.0,1543500,44100
718,Intro16-DadaGP-v1.0\analysis_result\htmls\00718.html,Angra - Reaching Horizons_clean0,Angra,Reaching Horizons,clean0,1,1,1,1,1,1,1,254,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,76,32.53798185941043,1434925,44100
719,Intro16-DadaGP-v1.0\analysis_result\htmls\00719.html,Angra - Running Alone_distorted0,Angra,Running Alone,distorted0,1,1,1,1,1,1,1,109,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,58,32.53798185941043,1434925,44100
720,Intro16-DadaGP-v1.0\analysis_result\htmls\00720.html,Angra - Speed (punteo final)_distorted0,Angra,Speed (punteo final),distorted0,1,1,1,1,1,1,1,524,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,54,85,26.998979591836736,1190655,44100
721,Intro16-DadaGP-v1.0\analysis_result\htmls\00721.html,Angra - Speed_distorted0,Angra,Speed,distorted0,1,1,1,1,1,1,1,429,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,69,30.42798185941043,1341874,44100
722,Intro16-DadaGP-v1.0\analysis_result\htmls\00722.html,Angra - Spread Your Fire_distorted1,Angra,Spread Your Fire,distorted1,1,1,1,1,1,1,1,351,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,62,25.58798185941043,1128430,44100
723,Intro16-DadaGP-v1.0\analysis_result\htmls\00723.html,Angra - Stand Away Intro_clean0,Angra,Stand Away Intro,clean0,1,1,1,1,1,1,1,295,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,69,32.53798185941043,1434925,44100
724,Intro16-DadaGP-v1.0\analysis_result\htmls\00724.html,Angra - Unholy Wars_distorted0,Angra,Unholy Wars,distorted0,1,1,1,1,1,1,1,774,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,68,41.398979591836735,1825695,44100
725,Intro16-DadaGP-v1.0\analysis_result\htmls\00725.html,Angra - Wings Of Reality_distorted0,Angra,Wings Of Reality,distorted0,1,1,1,1,1,1,1,272,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,30.42798185941043,1341874,44100
726,Intro16-DadaGP-v1.0\analysis_result\htmls\00726.html,Angra - Z.I.T.O_distorted0,Angra,Z.I.T.O,distorted0,1,0,1,1,0,0,0,429,16,61440,61440,1.0,3840.0,0,12,512,142,256,64.0,34,104,40,67,0,0,0
727,Intro16-DadaGP-v1.0\analysis_result\htmls\00727.html,Angstilapset - Loaded_distorted0,Angstilapset,Loaded,distorted0,1,1,1,1,1,1,1,388,16,61440,60480,0.984375,3840.0,16,12,512,142,256,64.0,34,104,38,62,35.0,1543500,44100
728,Intro16-DadaGP-v1.0\analysis_result\htmls\00728.html,Animals - We Gotta Get Out of this Place_clean0,Animals,We Gotta Get Out of this Place,clean0,1,1,1,1,1,1,1,197,16,61440,46080,0.75,3840.0,16,12,512,142,256,64.0,34,104,43,72,35.0,1543500,44100
729,Intro16-DadaGP-v1.0\analysis_result\htmls\00729.html,Anime - Jama wa Sasenai_distorted0,Anime,Jama wa Sasenai,distorted0,1,1,1,1,1,1,1,155,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,65,30.42798185941043,1341874,44100
730,Intro16-DadaGP-v1.0\analysis_result\htmls\00730.html,Anime - Just Beyond Time_distorted1,Anime,Just Beyond Time,distorted1,1,1,1,1,1,1,1,352,16,61440,57600,0.9375,3840.0,16,12,512,142,256,64.0,34,104,41,60,35.0,1543500,44100
731,Intro16-DadaGP-v1.0\analysis_result\htmls\00731.html,Animetal - Arashi Yo Sakebe_distorted0,Animetal,Arashi Yo Sakebe,distorted0,1,1,1,1,1,1,1,441,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,78,28.6,1261260,44100
732,Intro16-DadaGP-v1.0\analysis_result\htmls\00732.html,Animetal - Bokura No Baromu 1_distorted0,Animetal,Bokura No Baromu 1,distorted0,1,1,1,1,1,1,1,345,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,71,32.53798185941043,1434925,44100
733,Intro16-DadaGP-v1.0\analysis_result\htmls\00733.html,Animetal - Condor Man_distorted1,Animetal,Condor Man,distorted1,1,1,1,1,1,1,1,341,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,63,28.6,1261260,44100
734,Intro16-DadaGP-v1.0\analysis_result\htmls\00734.html,Animetal - Dengeki! Strada 5_distorted0,Animetal,Dengeki! Strada 5,distorted0,1,1,1,1,1,1,1,434,16,61440,60960,0.9921875,3840.0,16,12,512,142,256,64.0,34,104,40,71,26.998979591836736,1190655,44100
735,Intro16-DadaGP-v1.0\analysis_result\htmls\00735.html,Animetal - Diamond Ai_distorted0,Animetal,Diamond Ai,distorted0,1,1,1,1,1,1,1,536,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,68,28.6,1261260,44100
736,Intro16-DadaGP-v1.0\analysis_result\htmls\00736.html,Animetal - Flash! Inazuman_distorted0,Animetal,Flash! Inazuman,distorted0,1,1,1,1,1,1,1,237,16,61440,57600,0.9375,3840.0,16,12,512,142,256,64.0,34,104,39,70,24.332993197278913,1073085,44100
737,Intro16-DadaGP-v1.0\analysis_result\htmls\00737.html,Animetal - Go Go Kikaider_distorted0,Animetal,Go Go Kikaider,distorted0,1,1,1,1,1,1,1,578,16,61440,60480,0.984375,3840.0,16,12,512,142,256,64.0,34,104,39,62,25.58798185941043,1128430,44100
738,Intro16-DadaGP-v1.0\analysis_result\htmls\00738.html,Animetal - Iron King_distorted0,Animetal,Iron King,distorted0,1,1,1,1,1,1,1,467,16,61440,59520,0.96875,3840.0,16,12,512,142,256,64.0,34,104,39,87,28.6,1261260,44100
739,Intro16-DadaGP-v1.0\analysis_result\htmls\00739.html,Animetal - Kagaku Sentai Dynaman_distorted0,Animetal,Kagaku Sentai Dynaman,distorted0,1,1,1,1,1,1,1,348,16,61440,60480,0.984375,3840.0,16,12,512,142,256,64.0,34,104,39,63,25.58798185941043,1128430,44100
740,Intro16-DadaGP-v1.0\analysis_result\htmls\00740.html,Animetal - Setup Kamen Rider X_distorted2,Animetal,Setup Kamen Rider X,distorted2,1,1,1,1,1,1,1,341,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,71,26.998979591836736,1190655,44100
741,Intro16-DadaGP-v1.0\analysis_result\htmls\00741.html,Animetal - Spectreman Go Go_distorted1,Animetal,Spectreman Go Go,distorted1,1,1,1,1,1,1,1,666,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,75,28.6,1261260,44100
742,Intro16-DadaGP-v1.0\analysis_result\htmls\00742.html,Animetal - Susume! Goranger_distorted0,Animetal,Susume! Goranger,distorted0,1,1,1,1,1,1,1,396,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,66,24.332993197278913,1073085,44100
743,Intro16-DadaGP-v1.0\analysis_result\htmls\00743.html,Animetal - Tatakae ! Choujin Bibyuun_distorted0,Animetal,Tatakae ! Choujin Bibyuun,distorted0,1,1,1,1,1,1,1,350,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,66,28.6,1261260,44100
744,Intro16-DadaGP-v1.0\analysis_result\htmls\00744.html,Animetal - Tatakae Inazuman_distorted0,Animetal,Tatakae Inazuman,distorted0,1,1,1,1,0,0,0,535,16,61440,61440,1.0,3840.0,0,12,512,142,256,64.0,34,104,39,66,0,0,0
745,Intro16-DadaGP-v1.0\analysis_result\htmls\00745.html,Animetal - Tatakae Ninja Captor_distorted0,Animetal,Tatakae Ninja Captor,distorted0,1,1,1,1,1,1,1,641,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,63,28.6,1261260,44100
746,Intro16-DadaGP-v1.0\analysis_result\htmls\00746.html,Animetal - Tatakae! Kamen Rider V3_distorted0,Animetal,Tatakae! Kamen Rider V3,distorted0,1,1,1,1,1,1,1,467,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,77,28.6,1261260,44100
747,Intro16-DadaGP-v1.0\analysis_result\htmls\00747.html,Animetal - Tetsujin Tiger Seven_distorted1,Animetal,Tetsujin Tiger Seven,distorted1,1,1,1,1,1,1,1,418,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,63,28.6,1261260,44100
748,Intro16-DadaGP-v1.0\analysis_result\htmls\00748.html,Animetal - Uchuu Keiji Shaider_distorted0,Animetal,Uchuu Keiji Shaider,distorted0,1,1,1,1,1,1,1,490,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,63,25.58798185941043,1128430,44100
749,Intro16-DadaGP-v1.0\analysis_result\htmls\00749.html,Animetal - Wild Seven_distorted1,Animetal,Wild Seven,distorted1,1,1,1,1,1,1,1,292,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,63,24.332993197278913,1073085,44100
750,Intro16-DadaGP-v1.0\analysis_result\htmls\00750.html,Animetal - Yuke ! Rainbow Man_distorted1,Animetal,Yuke ! Rainbow Man,distorted1,1,1,1,1,1,1,1,321,16,61440,58080,0.9453125,3840.0,16,12,512,142,256,64.0,34,104,41,68,24.332993197278913,1073085,44100
